t,VRc,Cid
5.207686796544264e-002,4.582406,4
5.207753430260185e-002,4.582364,4
5.208153232555709e-002,4.582147,4
5.208686302283073e-002,4.581843,4
5.209752441737803e-002,4.581218,4
5.211884720647261e-002,4.580102,4
5.216149278466179e-002,4.578662,4
5.219568728958413e-002,4.578507,4
5.221435932490229e-002,4.579061,4
5.223034345979452e-002,4.579988,4
5.224544159511176e-002,4.581198,4
5.226330533380372e-002,4.582998,4
5.228665558708404e-002,4.585793,4
5.232448389646336e-002,4.590513,4
5.238459377495198e-002,4.595599,4
5.245563358813128e-002,4.596092,4
5.248760049598067e-002,4.59398,4
5.252529883219732e-002,4.590568,4
5.256928331166774e-002,4.587183,4
5.256991191187378e-002,4.587147,4
5.257368351310996e-002,4.586968,4
5.257871231475821e-002,4.586709,4
5.258876991805471e-002,4.586151,4
5.260888512464771e-002,4.58506,4
5.264911553783371e-002,4.583445,4
5.268819417761294e-002,4.582907,4
5.270880889710855e-002,4.583312,4
5.272418459142080e-002,4.58409,4
5.274228546200025e-002,4.585449,4
5.276213075130862e-002,4.587381,4
5.278474534937414e-002,4.590055,4
5.282140349730961e-002,4.594658,4
5.287977767633868e-002,4.599649,4
5.296028658850739e-002,4.600324,4
5.299485265365624e-002,4.598098,4
5.303514395567031e-002,4.594385,4
5.307417567913343e-002,4.591245,4
5.307483621423056e-002,4.591203,4
5.307879942481334e-002,4.590987,4
5.308408370559038e-002,4.590682,4
5.309465226714445e-002,4.590046,4
5.311578939025259e-002,4.588875,4
5.315806363646888e-002,4.587266,4
5.319380086593414e-002,4.586927,4
5.321295751234664e-002,4.587396,4
5.322859992078484e-002,4.588237,4
5.324485640577369e-002,4.58948,4
5.326308765878456e-002,4.591258,4
5.328630161270697e-002,4.593974,4
5.332391332988928e-002,4.598577,4
5.338370296943341e-002,4.603527,4
5.345524108948590e-002,4.60395,4
5.348737207607630e-002,4.601815,4
5.352532209803204e-002,4.598375,4
5.356975110940559e-002,4.594953,4
5.357038502268141e-002,4.594916,4
5.357418850233637e-002,4.594736,4
5.357925980854297e-002,4.594475,4
5.358940242095618e-002,4.593913,4
5.360968764578260e-002,4.592823,4
5.365025809543545e-002,4.591223,4
5.368883495510619e-002,4.590725,4
5.370928164474593e-002,4.591142,4
5.372454079166807e-002,4.591923,4
5.374271897356218e-002,4.593293,4
5.376229218180782e-002,4.595201,4
5.378500791123005e-002,4.597885,4
5.382182708640290e-002,4.602491,4
5.388044092157010e-002,4.607456,4
5.396091144364218e-002,4.608066,4
5.399567970933320e-002,4.60581,4
5.403611396611834e-002,4.602076,4
5.407528738385389e-002,4.598914,4
5.407595020279257e-002,4.598871,4
5.407992711642461e-002,4.598653,4
5.408522966793401e-002,4.598346,4
5.409583477095281e-002,4.597708,4
5.411704497699041e-002,4.596542,4
5.415946538906560e-002,4.594958,4
5.419466829556115e-002,4.594653,4
5.421360174300058e-002,4.595129,4
5.422940133683991e-002,4.595981,4
5.424503510369684e-002,4.597173,4
5.426315413410866e-002,4.59893,4
5.428640971385162e-002,4.601629,4
5.432408758859431e-002,4.606196,4
5.438397509466575e-002,4.611109,4
5.445360354467706e-002,4.611503,4
5.448516928514057e-002,4.609402,4
5.452284063253526e-002,4.605974,4
5.456711939142864e-002,4.602513,4
5.456775768612254e-002,4.602474,4
5.457158745428593e-002,4.602282,4
5.457669381183711e-002,4.602001,4
5.458690652693948e-002,4.601394,4
5.460733195714421e-002,4.600195,4
5.464818281755369e-002,4.598354,4
5.468772576202913e-002,4.597616,4
5.470846354659411e-002,4.597927,4
5.472392447011290e-002,4.598642,4
5.474196903043652e-002,4.599922,4
5.476201289633263e-002,4.601794,4
5.478455365684400e-002,4.604373,4
5.482109420392189e-002,4.608834,4
5.487929319830092e-002,4.613647,4
5.495971707336077e-002,4.614184,4
5.499428643365518e-002,4.611933,4
5.503471175657777e-002,4.608195,4
5.507417131808773e-002,4.605003,4
5.507483868578732e-002,4.60496,4
5.507884289198484e-002,4.604739,4
5.508418183358155e-002,4.604426,4
5.509485971677496e-002,4.603773,4
5.511621548316176e-002,4.602571,4
5.515892701593538e-002,4.60091,4
5.519439987340128e-002,4.600545,4
5.521340232256697e-002,4.600994,4
5.522915328527276e-002,4.601821,4
5.524497978236236e-002,4.603007,4
5.526313355509295e-002,4.604745,4
5.528637624872790e-002,4.607416,4
5.532403364403683e-002,4.611938,4
5.538389085971127e-002,4.616801,4
5.545308614642687e-002,4.617166,4
5.548452082261741e-002,4.615069,4
5.552219616224356e-002,4.611634,4
5.556662494502260e-002,4.60814,4
5.556726576037160e-002,4.608101,4
5.557111065246559e-002,4.607903,4
5.557623717525757e-002,4.607616,4
5.558649022084152e-002,4.606993,4
5.560699631200944e-002,4.605758,4
5.564800849434527e-002,4.603845,4
5.568768742417236e-002,4.60304,4
5.570843528986931e-002,4.603319,4
5.572390319023375e-002,4.604011,4
5.574194314950848e-002,4.605263,4
5.576200325610627e-002,4.607107,4
5.578453797671687e-002,4.60965,4
5.582106890285717e-002,4.614055,4
5.587925355941385e-002,4.618792,4
5.595973361399886e-002,4.619259,4
5.599444669525334e-002,4.616985,4
5.603502830887353e-002,4.613227,4
5.607469055508119e-002,4.610012,4
5.607536171122499e-002,4.609969,4
5.607938864808783e-002,4.609746,4
5.608475789723828e-002,4.609429,4
5.609549639553919e-002,4.608773,4
5.611697339214099e-002,4.60757,4
5.615992738534460e-002,4.605921,4
5.619497618780062e-002,4.605582,4
5.621383055976760e-002,4.606039,4
5.622968592562194e-002,4.606876,4
5.624509858728034e-002,4.608032,4
5.626317774894009e-002,4.609761,4
5.628644811557921e-002,4.612427,4
5.632414948954150e-002,4.616936,4
5.638407174724663e-002,4.621788,4
5.645248623595210e-002,4.62215,4
5.648371408534673e-002,4.62007,4
5.652139415508026e-002,4.616628,4
5.656619443136546e-002,4.613079,4
5.656683585202765e-002,4.613039,4
5.657068437600078e-002,4.612836,4
5.657581574129830e-002,4.612541,4
5.658607847189334e-002,4.6119,4
5.660660393308341e-002,4.610628,4
5.664765485546355e-002,4.608636,4
5.668751897728815e-002,4.607752,4
5.670831115271178e-002,4.607992,4
5.672380970971908e-002,4.608659,4
5.674182946700694e-002,4.609879,4
5.676196090962594e-002,4.611695,4
5.678446909852623e-002,4.614199,4
5.682095776024088e-002,4.618543,4
5.687907942063335e-002,4.623201,4
5.695961472216219e-002,4.623605,4
5.699443310737488e-002,4.621313,4
5.703514805619888e-002,4.617538,4
5.707500392754045e-002,4.614301,4
5.707567871577008e-002,4.614258,4
5.707972744514786e-002,4.614032,4
5.708512575098490e-002,4.613713,4
5.709592236265899e-002,4.613052,4
5.711751558600716e-002,4.611845,4
5.716070203270351e-002,4.610201,4
5.719541653679146e-002,4.609879,4
5.721415794872567e-002,4.610341,4
5.723009306137007e-002,4.611186,4
5.724518943449787e-002,4.612317,4
5.726321154173518e-002,4.614038,4
5.728650306808795e-002,4.6167,4
5.732423806691193e-002,4.621197,4
5.738421004076472e-002,4.626038,4
5.745205679296441e-002,4.626397,4
5.748313520915963e-002,4.624328,4
5.752083201178975e-002,4.62088,4
5.756596038173996e-002,4.617285,4
5.756660208564422e-002,4.617245,4
5.757045230906983e-002,4.617037,4
5.757558594030396e-002,4.616735,4
5.758585320277223e-002,4.616082,4
5.760638772770877e-002,4.614783,4
5.764745677758185e-002,4.612734,4
5.768743484546197e-002,4.611793,4
5.770824916128424e-002,4.612005,4
5.772376303124641e-002,4.612652,4
5.774177270699596e-002,4.613848,4
5.776193976566977e-002,4.615642,4
5.778443470686337e-002,4.618115,4
5.782090226396332e-002,4.622412,4
5.787899246092780e-002,4.627006,4
5.795958438713943e-002,4.627354,4
5.799451861782830e-002,4.625044,4
5.803536187214260e-002,4.621254,4
5.807538169079370e-002,4.617999,4
5.807605962301003e-002,4.617955,4
5.808012721630797e-002,4.617727,4
5.808555067403856e-002,4.617407,4
5.809639758949974e-002,4.616742,4
5.811809142042210e-002,4.615534,4
5.816147908226683e-002,4.6139,4
5.819585506449360e-002,4.613599,4
5.821448413948491e-002,4.614068,4
5.823049864742409e-002,4.614923,4
5.824571732512419e-002,4.616067,4
5.826340788438304e-002,4.61776,4
5.828682234532177e-002,4.620436,4
5.832475265277694e-002,4.62494,4
5.838501317412240e-002,4.629807,4
5.845082037167056e-002,4.630205,4
5.848144732073497e-002,4.628185,4
5.851930663382170e-002,4.62466,4
5.856000338368676e-002,4.62121,4
5.856067745526986e-002,4.621161,4
5.856202559843606e-002,4.621073,4
5.856472188476846e-002,4.62089,4
5.857011445743326e-002,4.620497,4
5.858089960276287e-002,4.619646,4
5.860246989342209e-002,4.617932,4
5.864561047474053e-002,4.615093,4
5.868703567976417e-002,4.613507,4
5.870795512902143e-002,4.613449,4
5.872354166359797e-002,4.613914,4
5.874150358430085e-002,4.614909,4
5.876183950440379e-002,4.616505,4
5.878427162528956e-002,4.618752,4
5.882063909294191e-002,4.622715,4
5.887858001471368e-002,4.626896,4
5.895969141117051e-002,4.626907,4
5.899551532928060e-002,4.624489,4
5.903724076097620e-002,4.620614,4
5.907804108017880e-002,4.617285,4
5.907873699562776e-002,4.61724,4
5.908291248832152e-002,4.617004,4
5.908847981191319e-002,4.616676,4
5.909961445909653e-002,4.616005,4
5.912188375346322e-002,4.614832,4
5.916642234219660e-002,4.61336,4
5.919855487980157e-002,4.613256,4
5.921649570975470e-002,4.61381,4
5.923298939961838e-002,4.614773,4
5.924807859046363e-002,4.615973,4
5.926428581835495e-002,4.617584,4
5.928824981437069e-002,4.620397,4
5.932705219510695e-002,4.625051,4
5.938859633170899e-002,4.630129,4
5.944875160142470e-002,4.630646,4
5.947822857519211e-002,4.628753,4
5.951645604405759e-002,4.625144,4
5.955462761234491e-002,4.621668,4
5.955532933452722e-002,4.621609,4
5.955673277889185e-002,4.621494,4
5.955953966762111e-002,4.621256,4
5.956515344507962e-002,4.620751,4
5.957638099999665e-002,4.619685,4
5.959883610983070e-002,4.617572,4
5.963722629745206e-002,4.614601,4
5.968786075612840e-002,4.612174,4
5.970973956653042e-002,4.611939,4
5.972488595454466e-002,4.612319,4
5.974313927276623e-002,4.613243,4
5.976244865989151e-002,4.614662,4
5.978526241055556e-002,4.616831,4
5.982223761160436e-002,4.620639,4
5.988108341690800e-002,4.62474,4
5.994769734851654e-002,4.624763,4
5.997867124785145e-002,4.622675,4
6.001728313772892e-002,4.619087,4
6.005977972672260e-002,4.615501,4
6.006048147433085e-002,4.615451,4
6.006188496954736e-002,4.61536,4
6.006469195998038e-002,4.615171,4
6.007030594084642e-002,4.614766,4
6.008153390257850e-002,4.613888,4
6.010398982604265e-002,4.612144,4
6.014890167297095e-002,4.609322,4
6.018878291684978e-002,4.607965,4
6.020924323868798e-002,4.608006,4
6.022451184868823e-002,4.608533,4
6.024268373999957e-002,4.609617,4
6.026227906287128e-002,4.611235,4
6.028498657396893e-002,4.613602,4
6.032179266536882e-002,4.617739,4
6.038038703748336e-002,4.622114,4
6.046101404910705e-002,4.622225,4
6.049662858370345e-002,4.619832,4
6.053798690730567e-002,4.615993,4
6.057834478326265e-002,4.612701,4
6.057903055272943e-002,4.612657,4
6.058314516953010e-002,4.612424,4
6.058863132526434e-002,4.6121,4
6.059960363673281e-002,4.611438,4
6.062154825966975e-002,4.610272,4
6.066543750554363e-002,4.608785,4
6.069825478942070e-002,4.608641,4
6.071627183792142e-002,4.609173,4
6.073272043838841e-002,4.610115,4
6.074793139825022e-002,4.611306,4
6.076423110246782e-002,4.612908,4
6.078816085735047e-002,4.615688,4
6.082690894744001e-002,4.620293,4
6.088837340354555e-002,4.625323,4
6.094792906725855e-002,4.625834,4
6.097742758047697e-002,4.623946,4
6.101596069893027e-002,4.620306,4
6.105374995079563e-002,4.616836,4
6.105446400933615e-002,4.616774,4
6.105589212641719e-002,4.616654,4
6.105874836057926e-002,4.616405,4
6.106446082890339e-002,4.61588,4
6.107588576555166e-002,4.614792,4
6.109873563884821e-002,4.612636,4
6.112390267043088e-002,4.610544,4
6.116473615965525e-002,4.60824,4
6.120676624944783e-002,4.607333,4
6.122264716485591e-002,4.607603,4
6.124041706422258e-002,4.608494,4
6.126143456283045e-002,4.610047,4
6.128361293130891e-002,4.612181,4
6.131957590585342e-002,4.616,4
6.137691257829833e-002,4.620059,4
6.145807792645976e-002,4.620058,4
6.149355507339115e-002,4.617672,4
6.153517472518594e-002,4.613814,4
6.157609648346713e-002,4.610485,4
6.157679489013856e-002,4.610439,4
6.158098533016717e-002,4.610204,4
6.158657258353864e-002,4.609873,4
6.159774709028158e-002,4.609193,4
6.162009610376747e-002,4.607989,4
6.166479413073924e-002,4.606442,4
6.169758409535007e-002,4.606287,4
6.171577174229091e-002,4.606827,4
6.173209908263552e-002,4.607774,4
6.174856056701202e-002,4.609086,4
6.176446497710215e-002,4.610677,4
6.178854108300022e-002,4.613526,4
6.182752117343781e-002,4.618235,4
6.188932591177015e-002,4.62338,4
6.194896200529502e-002,4.623927,4
6.197833123142465e-002,4.62205,4
6.201651512369023e-002,4.618447,4
6.205425908833465e-002,4.614998,4
6.205496054165219e-002,4.614939,4
6.205636344828727e-002,4.614822,4
6.205916926155743e-002,4.614582,4
6.206478088809775e-002,4.614072,4
6.207600414117839e-002,4.613005,4
6.209845064733967e-002,4.610874,4
6.212769469653862e-002,4.608495,4
6.217649514235012e-002,4.605837,4
6.220625663130864e-002,4.605274,4
6.222226401865021e-002,4.605568,4
6.223995213994613e-002,4.606411,4
6.226126120363448e-002,4.607935,4
6.228333092408230e-002,4.610007,4
6.231912061246427e-002,4.613736,4
6.237619794517016e-002,4.61769,4
6.245772928544491e-002,4.617623,4
6.249349107726580e-002,4.615212,4
6.253541511971711e-002,4.611328,4
6.257653603763844e-002,4.607986,4
6.257724025668138e-002,4.607941,4
6.258146557093906e-002,4.607704,4
6.258709932328263e-002,4.607373,4
6.259836682796977e-002,4.606694,4
6.262090183734405e-002,4.605506,4
6.266597185609260e-002,4.60402,4
6.269807613967689e-002,4.60393,4
6.271613859559917e-002,4.604505,4
6.273255490131444e-002,4.605492,4
6.274937022351390e-002,4.606866,4
6.276476592271769e-002,4.608438,4
6.278903032155439e-002,4.611358,4
6.282830872665209e-002,4.616158,4
6.289055017688805e-002,4.621408,4
6.294919006529809e-002,4.621988,4
6.297831821109984e-002,4.620134,4
6.301638934492532e-002,4.616538,4
6.305349966116339e-002,4.613119,4
6.305420144635834e-002,4.613058,4
6.305560501674827e-002,4.612939,4
6.305841215752811e-002,4.612691,4
6.306402643908779e-002,4.612172,4
6.307525500220716e-002,4.611101,4
6.309771212844591e-002,4.608956,4
6.310047457834156e-002,4.608697,4
6.310599947813288e-002,4.608193,4
6.311704927771551e-002,4.607239,4
6.313914887688077e-002,4.605705,4
6.318334807521130e-002,4.603814,4
6.320846067185684e-002,4.603571,4
6.322392230515150e-002,4.60396,4
6.324196639733751e-002,4.604897,4
6.326201191555202e-002,4.606401,4
6.328455206157518e-002,4.60858,4
6.332109162984519e-002,4.612423,4
6.337928916557443e-002,4.616529,4
6.345068340722683e-002,4.616502,4
6.348289344018238e-002,4.614306,4
6.352162988850300e-002,4.61078,4
6.356781232654629e-002,4.607185,4
6.356848034304335e-002,4.607145,4
6.357248844202577e-002,4.606947,4
6.357783257400233e-002,4.606658,4
6.358852083795545e-002,4.606037,4
6.360989736586167e-002,4.604839,4
6.365265042167412e-002,4.60309,4
6.369011240086267e-002,4.602593,4
6.371022519697896e-002,4.60301,4
6.372525214508888e-002,4.603783,4
6.374358541161225e-002,4.605168,4
6.376261472527600e-002,4.607025,4
6.378553249461004e-002,4.609735,4
6.382267321459646e-002,4.614372,4
6.388176484138772e-002,4.619348,4
6.396167293491259e-002,4.619902,4
6.399626880128163e-002,4.617639,4
6.403651387306324e-002,4.613909,4
6.407571666882149e-002,4.610724,4
6.407637744177291e-002,4.610681,4
6.408034207948146e-002,4.610459,4
6.408562826309286e-002,4.610147,4
6.409620063031564e-002,4.609499,4
6.411734536476120e-002,4.608309,4
6.415963483365232e-002,4.606665,4
6.419512615478018e-002,4.606289,4
6.421394203895439e-002,4.606722,4
6.422982456614412e-002,4.60754,4
6.424512951950914e-002,4.608663,4
6.426318925503402e-002,4.610358,4
6.428646682637663e-002,4.612979,4
6.432417964958299e-002,4.617405,4
6.438411883688902e-002,4.622199,4
6.445000637589672e-002,4.622592,4
6.448082233257002e-002,4.620569,4
6.451905098383882e-002,4.617014,4
6.455978649613997e-002,4.613551,4
6.456046900883383e-002,4.613502,4
6.456183403422157e-002,4.613411,4
6.456456408499704e-002,4.613224,4
6.457002418654798e-002,4.612822,4
6.458094438964984e-002,4.611954,4
6.460278479585357e-002,4.610218,4
6.464646560826105e-002,4.607368,4
6.468730763097685e-002,4.605856,4
6.470815543717805e-002,4.605833,4
6.472369246328771e-002,4.606326,4
6.474168690562340e-002,4.607358,4
6.476190780212139e-002,4.608987,4
6.478438271636174e-002,4.611289,4
6.482081836732938e-002,4.615347,4
6.487886098943352e-002,4.619666,4
6.495957792341124e-002,4.619805,4
6.499487375354919e-002,4.617446,4
6.503611252992916e-002,4.613622,4
6.507653176144493e-002,4.610332,4
6.507721871094906e-002,4.610288,4
6.508134040797386e-002,4.610056,4
6.508683600400693e-002,4.609731,4
6.509782719607307e-002,4.609062,4
6.511980958020536e-002,4.607868,4
6.516377434846991e-002,4.606309,4
6.519721173059313e-002,4.606108,4
6.521549424406807e-002,4.606623,4
6.523175424050494e-002,4.60754,4
6.524794799569732e-002,4.608804,4
6.526423727230514e-002,4.610406,4
6.528817088831707e-002,4.613198,4
6.532692510069695e-002,4.617826,4
6.538839854382098e-002,4.622884,4
6.544844175965617e-002,4.623406,4
6.547798870554120e-002,4.621516,4
6.551638890140302e-002,4.617895,4
6.555438470814151e-002,4.614429,4
6.555509149976579e-002,4.614369,4
6.555650508301436e-002,4.614253,4
6.555933224951149e-002,4.614012,4
6.556498658250576e-002,4.613501,4
6.557629524849429e-002,4.612427,4
6.559891258047133e-002,4.610288,4
6.563139195605897e-002,4.607716,4
6.568279659583763e-002,4.605091,4
6.570771866877997e-002,4.604727,4
6.572336368049636e-002,4.605075,4
6.574128727226664e-002,4.605965,4
6.576175890663522e-002,4.607463,4
6.578414052555387e-002,4.609597,4
6.582042751597370e-002,4.613401,4
6.587824834244033e-002,4.6174,4
6.595971548073187e-002,4.617279,4
6.599599879885781e-002,4.614816,4
6.603815661736197e-002,4.610908,4
6.607919208396884e-002,4.607566,4
6.607989529478398e-002,4.60752,4
6.608411455967482e-002,4.607283,4
6.608974024619595e-002,4.606954,4
6.610099161923820e-002,4.606288,4
6.612349436532269e-002,4.605148,4
6.616849985749169e-002,4.603787,4
6.619960587836241e-002,4.60379,4
6.621728031351662e-002,4.604399,4
6.623393220329904e-002,4.605441,4
6.625181629090728e-002,4.606949,4
6.626795747537059e-002,4.608644,4
6.629421656514221e-002,4.61186,4
6.633664263830966e-002,4.616876,4
6.640343242482726e-002,4.622039,4
6.644853176262010e-002,4.622113,4
6.647567834887688e-002,4.620233,4
6.651094292853320e-002,4.616895,4
6.655110623305074e-002,4.613143,4
6.655177495928420e-002,4.613083,4
6.655311241175113e-002,4.612966,4
6.655578731668499e-002,4.61272,4
6.656113712655271e-002,4.61221,4
6.657183674628812e-002,4.611175,4
6.658891971993811e-002,4.609541,4
6.659116227012715e-002,4.609331,4
6.659564737050525e-002,4.608915,4
6.660461757126143e-002,4.608099,4
6.662255797277381e-002,4.606629,4
6.665843877579857e-002,4.604424,4
6.669213709047921e-002,4.60335,4
6.671172359771795e-002,4.603386,4
6.672706427367028e-002,4.603884,4
6.674610036701877e-002,4.60496,4
6.676355033352562e-002,4.606335,4
6.678705397709892e-002,4.608674,4
6.682512592089351e-002,4.612667,4
6.688559545168886e-002,4.617027,4
6.694462215593983e-002,4.617252,4
6.697425548910127e-002,4.615325,4
6.701354885884658e-002,4.611609,4
6.705208473483000e-002,4.608038,4
6.705283646933007e-002,4.607972,4
6.705433993833020e-002,4.607842,4
6.705734687633046e-002,4.607572,4
6.706336075233098e-002,4.607005,4
6.707538850433202e-002,4.605853,4
6.709599542628932e-002,4.603907,4
6.709864210676049e-002,4.603664,4
6.710393546770285e-002,4.603195,4
6.711452218958756e-002,4.602301,4
6.713569563335699e-002,4.600844,4
6.717804252089583e-002,4.599012,4
6.720400006753241e-002,4.59874,4
6.722056957224121e-002,4.599144,4
6.723789953195725e-002,4.600062,4
6.726049515759096e-002,4.601816,4
6.728208468142670e-002,4.603987,4
6.731710781170801e-002,4.607925,4
6.737303453561493e-002,4.612283,4
6.745301775331167e-002,4.612772,4
6.748602701677073e-002,4.610646,4
6.752587973268344e-002,4.606965,4
6.756584859022774e-002,4.60373,4
6.756652405673982e-002,4.603686,4
6.757057685581237e-002,4.603457,4
6.757598058790909e-002,4.603125,4
6.758678805210253e-002,4.602411,4
6.760840298048940e-002,4.601015,4
6.765163283726315e-002,4.598874,4
6.769041812872255e-002,4.598033,4
6.771045122777730e-002,4.598291,4
6.772547982209860e-002,4.598953,4
6.774395812679278e-002,4.600213,4
6.776275343594729e-002,4.60191,4
6.778575808312846e-002,4.604462,4
6.782303700445619e-002,4.60884,4
6.788233367379226e-002,4.61353,4
6.795480616109897e-002,4.613815,4
6.798722419651032e-002,4.611643,4
6.802564075594313e-002,4.608154,4
6.807093731536175e-002,4.604658,4
6.807157941067851e-002,4.604621,4
6.807543198257907e-002,4.604438,4
6.808056874511315e-002,4.604175,4
6.809084227018129e-002,4.60361,4
6.811138932031760e-002,4.602527,4
6.815248342059020e-002,4.600971,4
6.819017237376279e-002,4.600555,4
6.821026952971823e-002,4.601,4
6.822528558150182e-002,4.601786,4
6.824362615994120e-002,4.603182,4
6.826262989133508e-002,4.605041,4
6.828555715983263e-002,4.607749,4
6.832271299254109e-002,4.612366,4
6.838182705057538e-002,4.617284,4
6.846239860201896e-002,4.617767,4
6.849777741038467e-002,4.61544,4
6.853861811678470e-002,4.611657,4
6.857803711123683e-002,4.608459,4
6.857870496192722e-002,4.608416,4
6.858271206606957e-002,4.608194,4
6.858805487159271e-002,4.607884,4
6.859874048263898e-002,4.607249,4
6.862011170473151e-002,4.606114,4
6.866285414891658e-002,4.604637,4
6.869664642874157e-002,4.604446,4
6.871507317141964e-002,4.604963,4
6.873123090131650e-002,4.605871,4
6.874701828506237e-002,4.6071,4
6.876389164221894e-002,4.608755,4
6.878760893987763e-002,4.611516,4
6.882602002848336e-002,4.616117,4
6.888698919072799e-002,4.621137,4
6.894914894109872e-002,4.621655,4
6.897914103903356e-002,4.619726,4
6.901747086541077e-002,4.61613,4
6.905645087312787e-002,4.612659,4
6.905714581849848e-002,4.612603,4
6.905853570923971e-002,4.612496,4
6.906131549072217e-002,4.612275,4
6.906687505368710e-002,4.611804,4
6.907799417961695e-002,4.610794,4
6.910023243147664e-002,4.60878,4
6.914470893519603e-002,4.605434,4
6.918677572034654e-002,4.603508,4
6.920776371664970e-002,4.603322,4
6.922339758514319e-002,4.603709,4
6.924132847371624e-002,4.604618,4
6.926177425904874e-002,4.606136,4
6.928416549782279e-002,4.608296,4
6.932046781890132e-002,4.612143,4
6.937831152795426e-002,4.616201,4
6.945960455179144e-002,4.616135,4
6.949563973009357e-002,4.613698,4
6.953757950216034e-002,4.609812,4
6.957847884037532e-002,4.606483,4
6.957917844534912e-002,4.606438,4
6.958337607519188e-002,4.606202,4
6.958897291498223e-002,4.605874,4
6.960016659456293e-002,4.605207,4
6.962255395372434e-002,4.604053,4
6.966732867204716e-002,4.602644,4
6.969901290412262e-002,4.602604,4
6.971683753595082e-002,4.603194,4
6.973339997464842e-002,4.604198,4
6.974894732172175e-002,4.60547,4
6.976460873416834e-002,4.607063,4
6.978877478878083e-002,4.609955,4
6.982789741045295e-002,4.614718,4
6.988991092236084e-002,4.619929,4
6.994894678306314e-002,4.620505,4
6.997822530169363e-002,4.618642,4
7.001644086861096e-002,4.615035,4
7.005372034152203e-002,4.611609,4
7.005442459235287e-002,4.611548,4
7.005583309401452e-002,4.61143,4
7.005865009733782e-002,4.611183,4
7.006428410398442e-002,4.610665,4
7.007555211727763e-002,4.609591,4
7.009808814386405e-002,4.607465,4
7.012184353216551e-002,4.605463,4
7.016013417330662e-002,4.603152,4
7.019972985025927e-002,4.602054,4
7.021737291774617e-002,4.602211,4
7.023404357211885e-002,4.60289,4
7.025201405252719e-002,4.604029,4
7.026827948527671e-002,4.60541,4
7.029473959016104e-002,4.608141,4
7.033748153992263e-002,4.6124,4
7.040472150643262e-002,4.61648,4
7.044703660092161e-002,4.615993,4
7.047431156083121e-002,4.613922,4
7.050778468614580e-002,4.610744,4
7.054366435320739e-002,4.607462,4
7.054442687147060e-002,4.607397,4
7.054595190799702e-002,4.607268,4
7.054900198104985e-002,4.606997,4
7.055510212715553e-002,4.606424,4
7.056730241936689e-002,4.605255,4
7.058698088939257e-002,4.603397,4
7.058924892452279e-002,4.603189,4
7.059378499478322e-002,4.602779,4
7.060285713530409e-002,4.601974,4
7.062100141634585e-002,4.600524,4
7.065728997842935e-002,4.598362,4
7.069066523995601e-002,4.597369,4
7.071063398167360e-002,4.597456,4
7.072570746121364e-002,4.597984,4
7.074438507248174e-002,4.599102,4
7.076291230368777e-002,4.600634,4
7.078601644610214e-002,4.603039,4
7.082345359224426e-002,4.607203,4
7.088298477825193e-002,4.611682,4
7.095169811584355e-002,4.611845,4
7.098296565057136e-002,4.609738,4
7.102077493090639e-002,4.606287,4
7.106558058949226e-002,4.602738,4
7.106623282303629e-002,4.602698,4
7.107014622430039e-002,4.602489,4
7.107536409265253e-002,4.602187,4
7.108579982935680e-002,4.60153,4
7.110667130276534e-002,4.600227,4
7.114841424958243e-002,4.598199,4
7.118819834010763e-002,4.597333,4
7.120881196689263e-002,4.597587,4
7.122418690395060e-002,4.59826,4
7.124228827570046e-002,4.5995,4
7.126213179918454e-002,4.601305,4
7.128474705373822e-002,4.603837,4
7.132140624713806e-002,4.608221,4
7.137978198294408e-002,4.612917,4
7.146049181061712e-002,4.613326,4
7.149562102521737e-002,4.611016,4
7.153649325363989e-002,4.607236,4
7.157621161462426e-002,4.60402,4
7.157688546559471e-002,4.603976,4
7.158092857141740e-002,4.603753,4
7.158631937918099e-002,4.603439,4
7.159710099470816e-002,4.60279,4
7.161866422576250e-002,4.601623,4
7.166179068787121e-002,4.60008,4
7.169596140091104e-002,4.59985,4
7.171456325918468e-002,4.600357,4
7.173059701605540e-002,4.601248,4
7.174589209909718e-002,4.602433,4
7.176347288278477e-002,4.604156,4
7.178692803788511e-002,4.606892,4
7.182492297942325e-002,4.611494,4
7.188527890519815e-002,4.616473,4
7.195201222448189e-002,4.616925,4
7.198285953712312e-002,4.614897,4
7.202055668399240e-002,4.611405,4
7.206105272731110e-002,4.608026,4
7.206171747748111e-002,4.607979,4
7.206570597850114e-002,4.607724,4
7.207102397986118e-002,4.607355,4
7.208165998258126e-002,4.606556,4
7.210293198802141e-002,4.604947,4
7.214547599890173e-002,4.602305,4
7.218683273331442e-002,4.600867,4
7.220780569093793e-002,4.600877,4
7.222342917768314e-002,4.601395,4
7.224136686741500e-002,4.602447,4
7.226178856491443e-002,4.604116,4
7.228418876771284e-002,4.606434,4
7.232050537387519e-002,4.610515,4
7.237837040285010e-002,4.614867,4
7.245937045653775e-002,4.615052,4
7.249476584236798e-002,4.612697,4
7.253608420271118e-002,4.608871,4
7.257643241472518e-002,4.605598,4
7.257711940596165e-002,4.605554,4
7.258124135338048e-002,4.605324,4
7.258673728327225e-002,4.605001,4
7.259772914305580e-002,4.60434,4
7.261971286262291e-002,4.603161,4
7.266368030175711e-002,4.601638,4
7.269697232621686e-002,4.601469,4
7.271531588972044e-002,4.602005,4
7.273153258074086e-002,4.602937,4
7.274755422638127e-002,4.604206,4
