time	V(vin)	V(vout)	I(R1)
3.637534497347038e-002	0.000000e+000	5.609536e-004	-1.545929e-006
3.640529800726697e-002	0.000000e+000	9.720517e-004	-1.263352e-006
3.644449294338732e-002	0.000000e+000	1.370934e-003	-7.606952e-007
3.647458767178332e-002	0.000000e+000	1.555266e-003	-3.109964e-007
3.649337758661737e-002	0.000000e+000	1.589785e-003	-1.428171e-008
3.651806364068215e-002	0.000000e+000	1.540316e-003	3.669611e-007
3.654293130818574e-002	0.000000e+000	1.395518e-003	7.107727e-007
3.658134130674390e-002	0.000000e+000	1.024908e-003	1.126506e-006
3.662130808546936e-002	0.000000e+000	5.240493e-004	1.400311e-006
3.664952256923854e-002	0.000000e+000	1.236951e-004	1.465006e-006
3.667582914049073e-002	0.000000e+000	-2.545737e-004	1.411471e-006
3.670249287608569e-002	0.000000e+000	-6.060776e-004	1.255072e-006
3.673670885719359e-002	0.000000e+000	-9.701663e-004	9.362722e-007
3.677715391028308e-002	0.000000e+000	-1.263602e-003	4.574327e-007
3.680333678466018e-002	0.000000e+000	-1.353527e-003	1.112996e-007
3.682557151628838e-002	0.000000e+000	-1.348874e-003	-1.884937e-007
3.684654557398348e-002	0.000000e+000	-1.274299e-003	-4.525643e-007
3.688074917567785e-002	0.000000e+000	-1.041459e-003	-8.173400e-007
3.691772599507126e-002	0.000000e+000	-6.872185e-004	-1.106100e-006
3.694801797318757e-002	0.000000e+000	-3.364168e-004	-1.235114e-006
3.697449028929488e-002	0.000000e+000	-8.181773e-006	-1.250004e-006
3.700218270166103e-002	0.000000e+000	3.273574e-004	-1.171980e-006
3.702891665724568e-002	0.000000e+000	6.135481e-004	-1.010919e-006
3.706713602487902e-002	0.000000e+000	9.296003e-004	-6.753486e-007
3.710301391092201e-002	0.000000e+000	1.119752e-003	-2.947744e-007
3.712505303864835e-002	0.000000e+000	1.164352e-003	-4.143144e-008
3.714876129970655e-002	0.000000e+000	1.140912e-003	2.295274e-007
3.717245050019417e-002	0.000000e+000	1.049991e-003	4.758042e-007
3.720912030492866e-002	0.000000e+000	8.060528e-004	7.835424e-007
3.724822324492982e-002	0.000000e+000	4.590634e-004	1.004575e-006
3.727663550077074e-002	0.000000e+000	1.671074e-004	1.073421e-006
3.730291375609218e-002	0.000000e+000	-1.122118e-004	1.053817e-006
3.732975314965510e-002	0.000000e+000	-3.805901e-004	9.576437e-007
3.736100971356501e-002	0.000000e+000	-6.430016e-004	7.634104e-007
3.740057387518672e-002	0.000000e+000	-8.838224e-004	4.364126e-007
3.742942223087392e-002	0.000000e+000	-9.839050e-004	1.621626e-007
3.744888005079494e-002	0.000000e+000	-9.985554e-004	-3.106434e-008
3.747383231541493e-002	0.000000e+000	-9.563792e-004	-2.701860e-007
3.750085417112079e-002	0.000000e+000	-8.452206e-004	-4.977151e-007
3.753980787227848e-002	0.000000e+000	-5.930346e-004	-7.440693e-007
3.758182718784585e-002	0.000000e+000	-2.497953e-004	-8.970767e-007
3.761016234155911e-002	0.000000e+000	5.063879e-006	-9.161186e-007
3.763648558334361e-002	0.000000e+000	2.391402e-004	-8.617046e-007
3.766294833696129e-002	0.000000e+000	4.474786e-004	-7.446216e-007
3.770068847221386e-002	0.000000e+000	6.780570e-004	-5.024337e-007
3.773666413124809e-002	0.000000e+000	8.198503e-004	-2.230419e-007
3.775902769917883e-002	0.000000e+000	8.543865e-004	-3.448591e-008
3.778257455369875e-002	0.000000e+000	8.386681e-004	1.633022e-007
3.780602835566257e-002	0.000000e+000	7.739450e-004	3.429915e-007
3.784244561305554e-002	0.000000e+000	5.982266e-004	5.693735e-007
3.788135776232123e-002	0.000000e+000	3.465414e-004	7.339300e-007
3.790980022802044e-002	0.000000e+000	1.326342e-004	7.872374e-007
3.793607642156405e-002	0.000000e+000	-7.252218e-005	7.754336e-007
3.796295131094591e-002	0.000000e+000	-2.707964e-004	7.073549e-007
3.799366352934413e-002	0.000000e+000	-4.622811e-004	5.699206e-007
3.803307438011192e-002	0.000000e+000	-6.422269e-004	3.332630e-007
3.806233470628165e-002	0.000000e+000	-7.204243e-004	1.300763e-007
3.808126097279495e-002	0.000000e+000	-7.329104e-004	-7.752865e-009
3.810788622443367e-002	0.000000e+000	-7.024847e-004	-1.957266e-007
3.813364740577721e-002	0.000000e+000	-6.266962e-004	-3.558340e-007
3.817364471689368e-002	0.000000e+000	-4.385198e-004	-5.440500e-007
3.821430847153298e-002	0.000000e+000	-1.963144e-004	-6.568221e-007
3.824234954376060e-002	0.000000e+000	-1.120307e-005	-6.739231e-007
3.826869541887447e-002	0.000000e+000	1.615833e-004	-6.375166e-007
3.829521061882990e-002	0.000000e+000	3.168802e-004	-5.547941e-007
3.833214449225211e-002	0.000000e+000	4.864193e-004	-3.843165e-007
3.836919407769344e-002	0.000000e+000	5.976991e-004	-1.750803e-007
3.839247420413725e-002	0.000000e+000	6.265989e-004	-3.141871e-008
3.841570212215252e-002	0.000000e+000	6.173419e-004	1.121436e-007
3.843864813134969e-002	0.000000e+000	5.728723e-004	2.422185e-007
3.847452391038984e-002	0.000000e+000	4.489990e-004	4.089481e-007
3.851303941200416e-002	0.000000e+000	2.688903e-004	5.331563e-007
3.854154259623149e-002	0.000000e+000	1.125739e-004	5.765240e-007
3.856780916347395e-002	0.000000e+000	-3.810868e-005	5.718263e-007
3.859475458023830e-002	0.000000e+000	-1.855112e-004	5.257781e-007
3.862430995093794e-002	0.000000e+000	-3.239694e-004	4.327158e-007
3.866339982105434e-002	0.000000e+000	-4.604792e-004	2.641988e-007
3.869415172468906e-002	0.000000e+000	-5.256665e-004	1.091160e-007
3.871333257792938e-002	0.000000e+000	-5.383289e-004	6.604310e-009
3.873788897285729e-002	0.000000e+000	-5.223328e-004	-1.219869e-007
3.876262422259453e-002	0.000000e+000	-4.741608e-004	-2.381778e-007
3.880080754337638e-002	0.000000e+000	-3.502916e-004	-3.791491e-007
3.884067857418334e-002	0.000000e+000	-1.817532e-004	-4.730853e-007
3.886893790613407e-002	0.000000e+000	-4.612914e-005	-4.962041e-007
3.889526135668810e-002	0.000000e+000	8.220771e-005	-4.791340e-007
3.892196511609009e-002	0.000000e+000	2.019362e-004	-4.271017e-007
3.895583583715548e-002	0.000000e+000	3.251020e-004	-3.212960e-007
3.899618501342039e-002	0.000000e+000	4.258963e-004	-1.603347e-007
3.902271332448092e-002	0.000000e+000	4.580694e-004	-4.176959e-008
3.904464709497724e-002	0.000000e+000	4.577992e-004	5.856301e-008
3.906494050424396e-002	0.000000e+000	4.346740e-004	1.456671e-007
3.909873820164752e-002	0.000000e+000	3.591264e-004	2.696699e-007
3.913517421145612e-002	0.000000e+000	2.430373e-004	3.688173e-007
3.916643368943534e-002	0.000000e+000	1.214764e-004	4.165998e-007
3.919307259638250e-002	0.000000e+000	9.893650e-006	4.236099e-007
3.922185751249836e-002	0.000000e+000	-1.084532e-004	3.975446e-007
3.924852480528717e-002	0.000000e+000	-2.055440e-004	3.439925e-007
3.928676452054699e-002	0.000000e+000	-3.132067e-004	2.308257e-007
3.932310555613087e-002	0.000000e+000	-3.789102e-004	1.005371e-007
3.934530455120099e-002	0.000000e+000	-3.943154e-004	1.416445e-008
3.936900376689192e-002	0.000000e+000	-3.864551e-004	-7.757886e-008
3.939267800169039e-002	0.000000e+000	-3.557262e-004	-1.609637e-007
3.942930983350083e-002	0.000000e+000	-2.732640e-004	-2.651565e-007
3.946840802041254e-002	0.000000e+000	-1.558146e-004	-3.401106e-007
3.949685032771191e-002	0.000000e+000	-5.684881e-005	-3.635294e-007
3.952315582404638e-002	0.000000e+000	3.785045e-005	-3.569368e-007
3.955002351500194e-002	0.000000e+000	1.288550e-004	-3.243661e-007
3.958125716801962e-002	0.000000e+000	2.176859e-004	-2.586556e-007
3.962082858411450e-002	0.000000e+000	2.992929e-004	-1.479017e-007
3.964968877832626e-002	0.000000e+000	3.332292e-004	-5.498540e-008
3.966914079202403e-002	0.000000e+000	3.382023e-004	1.043839e-008
3.969411367989414e-002	0.000000e+000	3.239193e-004	9.149743e-008
3.972111927932844e-002	0.000000e+000	2.863049e-004	1.685185e-007
3.976008586079242e-002	0.000000e+000	2.008736e-004	2.519982e-007
3.980208778615246e-002	0.000000e+000	8.467778e-005	3.038137e-007
3.983044896995324e-002	0.000000e+000	-1.717887e-006	3.102691e-007
3.985680294184787e-002	0.000000e+000	-8.108230e-005	2.918059e-007
3.988329637485497e-002	0.000000e+000	-1.517081e-004	2.520807e-007
3.992103688462868e-002	0.000000e+000	-2.297661e-004	1.700201e-007
3.996043698775968e-002	0.000000e+000	-2.856505e-004	6.668700e-008
4.000000000000000e-002	0.000000e+000	-2.892604e-004	-4.883222e-008
4.000000030000001e-002	1.500000e+000	-2.892603e-004	-5.209807e-008
4.000000060000000e-002	3.000000e+000	-2.892601e-004	-5.961392e-008
4.000000100000000e-002	5.000000e+000	-2.892598e-004	-7.413505e-008
4.000149895999401e-002	5.000000e+000	4.222040e-004	-7.495159e-005
4.000299691998803e-002	5.000000e+000	2.519149e-003	-1.495839e-004
4.000449487998204e-002	5.000000e+000	6.001575e-003	-2.239710e-004
4.000599283997606e-002	5.000000e+000	1.086948e-002	-2.981130e-004
4.000749079997007e-002	5.000000e+000	1.712287e-002	-3.720097e-004
4.000898875996409e-002	5.000000e+000	2.476174e-002	-4.456614e-004
4.001048671995810e-002	5.000000e+000	3.378609e-002	-5.190678e-004
4.002097247991620e-002	5.000000e+000	1.340447e-001	-1.020164e-003
4.004194399983240e-002	5.000000e+000	4.892402e-001	-1.951911e-003
4.007100189891767e-002	5.000000e+000	1.256170e+000	-3.046959e-003
4.010664368004970e-002	5.000000e+000	2.537519e+000	-3.990571e-003
4.014666884070237e-002	5.000000e+000	4.232509e+000	-4.430987e-003
4.019092730350814e-002	5.000000e+000	6.120196e+000	-4.125753e-003
4.023907847713053e-002	5.000000e+000	7.864194e+000	-3.008208e-003
4.027791672365041e-002	5.000000e+000	8.849669e+000	-1.659753e-003
4.030317421572808e-002	5.000000e+000	9.187444e+000	-6.301568e-004
4.032281389806371e-002	5.000000e+000	9.234206e+000	1.989722e-004
4.034598145176657e-002	5.000000e+000	9.058955e+000	1.137796e-003
4.037437656740602e-002	5.000000e+000	8.556454e+000	2.148863e-003
4.041213456183428e-002	5.000000e+000	7.515686e+000	3.153608e-003
4.045556732879718e-002	5.000000e+000	6.004886e+000	3.735044e-003
4.050200728114860e-002	5.000000e+000	4.283267e+000	3.641895e-003
4.054253962176053e-002	5.000000e+000	2.928422e+000	2.973981e-003
4.057957525905603e-002	5.000000e+000	1.998163e+000	1.957300e-003
4.061334654630205e-002	5.000000e+000	1.481612e+000	8.215927e-004
4.063426702908747e-002	5.000000e+000	1.370965e+000	6.993402e-005
4.065861566340144e-002	5.000000e+000	1.466828e+000	-7.923678e-004
4.068312458184609e-002	5.000000e+000	1.780610e+000	-1.574276e-003
4.072069130834744e-002	5.000000e+000	2.590611e+000	-2.523670e-003
4.076044413448365e-002	5.000000e+000	3.722228e+000	-3.095889e-003
4.081361627135655e-002	5.000000e+000	5.394442e+000	-3.127936e-003
4.086186969433887e-002	5.000000e+000	6.769414e+000	-2.503427e-003
4.090480181185018e-002	5.000000e+000	7.685032e+000	-1.498730e-003
4.093222427808502e-002	5.000000e+000	8.033470e+000	-7.027459e-004
4.095130167969485e-002	5.000000e+000	8.116575e+000	-1.110228e-004
4.097493615813493e-002	5.000000e+000	8.049100e+000	6.109509e-004
4.099856690397608e-002	5.000000e+000	7.806745e+000	1.267119e-003
4.103569786985614e-002	5.000000e+000	7.146493e+000	2.099179e-003
4.107458875521071e-002	5.000000e+000	6.215250e+000	2.620188e-003
4.112731297194119e-002	5.000000e+000	4.793778e+000	2.710314e-003
4.117584874532168e-002	5.000000e+000	3.587092e+000	2.221441e-003
4.122039546756626e-002	5.000000e+000	2.748313e+000	1.354515e-003
4.125118730273131e-002	5.000000e+000	2.400928e+000	5.954261e-004
4.127070820036663e-002	5.000000e+000	2.326429e+000	7.739197e-005
4.129455234909573e-002	5.000000e+000	2.389324e+000	-5.463411e-004
4.131845638406490e-002	5.000000e+000	2.605277e+000	-1.112847e-003
4.135581019502128e-002	5.000000e+000	3.183696e+000	-1.822549e-003
4.139498410703371e-002	5.000000e+000	3.994511e+000	-2.259590e-003
4.144804223201705e-002	5.000000e+000	5.213472e+000	-2.298127e-003
4.150349383729483e-002	5.000000e+000	6.367182e+000	-1.771981e-003
4.154540309845756e-002	5.000000e+000	7.011876e+000	-1.046077e-003
4.157141369435568e-002	5.000000e+000	7.243266e+000	-4.848482e-004
4.158984338109702e-002	5.000000e+000	7.295870e+000	-6.330967e-005
4.161381989177361e-002	5.000000e+000	7.238822e+000	4.745907e-004
4.163788016928949e-002	5.000000e+000	7.050551e+000	9.628728e-004
4.167549728827516e-002	5.000000e+000	6.547693e+000	1.573097e-003
4.171471033145233e-002	5.000000e+000	5.849024e+000	1.943333e-003
4.176800833018306e-002	5.000000e+000	4.795896e+000	1.972592e-003
4.182136149388855e-002	5.000000e+000	3.843742e+000	1.535451e-003
4.186479877265329e-002	5.000000e+000	3.271978e+000	8.880994e-004
4.189129360146385e-002	5.000000e+000	3.071197e+000	3.978720e-004
4.190941435986082e-002	5.000000e+000	3.029310e+000	4.224259e-005
4.193360368508471e-002	5.000000e+000	3.082671e+000	-4.225686e-004
4.195791496281505e-002	5.000000e+000	3.249920e+000	-8.437122e-004
4.199587166821803e-002	5.000000e+000	3.691451e+000	-1.365793e-003
4.203529569317335e-002	5.000000e+000	4.298367e+000	-1.675345e-003
4.208901425328999e-002	5.000000e+000	5.197533e+000	-1.665697e-003
4.215288637424416e-002	5.000000e+000	6.142648e+000	-1.171722e-003
4.219050640213732e-002	5.000000e+000	6.537370e+000	-6.711113e-004
4.221388839280094e-002	5.000000e+000	6.667414e+000	-2.908425e-004
4.223262260571826e-002	5.000000e+000	6.690790e+000	2.509318e-005
4.225796836995991e-002	5.000000e+000	6.623996e+000	4.378472e-004
4.228440190832686e-002	5.000000e+000	6.446084e+000	8.180283e-004
4.232340279590127e-002	5.000000e+000	6.026027e+000	1.244277e-003
4.236468779822230e-002	5.000000e+000	5.460636e+000	1.469878e-003
4.242019098748133e-002	5.000000e+000	4.666149e+000	1.388503e-003
4.247978404226024e-002	5.000000e+000	3.938923e+000	9.317611e-004
4.251409200876362e-002	5.000000e+000	3.653493e+000	5.194438e-004
4.253641644631564e-002	5.000000e+000	3.561472e+000	2.037194e-004
4.255611854878449e-002	5.000000e+000	3.549310e+000	-8.170719e-005
4.257827567398830e-002	5.000000e+000	3.608720e+000	-3.887304e-004
4.260766421831520e-002	5.000000e+000	3.788796e+000	-7.463784e-004
4.264471432948964e-002	5.000000e+000	4.140115e+000	-1.081758e-003
4.268913381639784e-002	5.000000e+000	4.669890e+000	-1.270830e-003
4.274284300916028e-002	5.000000e+000	5.331916e+000	-1.188018e-003
4.279667069299366e-002	5.000000e+000	5.902636e+000	-8.281503e-004
4.282686980626887e-002	5.000000e+000	6.128205e+000	-5.186731e-004
4.284977932949247e-002	5.000000e+000	6.223624e+000	-2.428057e-004
4.286801149980931e-002	5.000000e+000	6.246131e+000	-1.606507e-005
4.289285474441122e-002	5.000000e+000	6.207540e+000	2.847307e-004
4.291785618431741e-002	5.000000e+000	6.094060e+000	5.558674e-004
4.295623936470322e-002	5.000000e+000	5.804349e+000	8.819120e-004
4.299618483040261e-002	5.000000e+000	5.410532e+000	1.068198e-003
4.305052983386934e-002	5.000000e+000	4.838742e+000	1.040296e-003
4.311731747105742e-002	5.000000e+000	4.227619e+000	6.909992e-004
4.315099522036345e-002	5.000000e+000	4.013849e+000	4.006138e-004
4.317297049995988e-002	5.000000e+000	3.942677e+000	1.722307e-004
4.319195031635049e-002	5.000000e+000	3.930348e+000	-3.043668e-005
4.321619233309559e-002	5.000000e+000	3.973215e+000	-2.795043e-004
4.324361196809395e-002	5.000000e+000	4.092180e+000	-5.279304e-004
4.328189970801757e-002	5.000000e+000	4.355087e+000	-7.898654e-004
4.332419475861953e-002	5.000000e+000	4.723213e+000	-9.321266e-004
4.337901643222392e-002	5.000000e+000	5.222666e+000	-8.814653e-004
4.343335376290963e-002	5.000000e+000	5.652927e+000	-6.242019e-004
4.346348063875747e-002	5.000000e+000	5.823328e+000	-3.998530e-004
4.348657811244482e-002	5.000000e+000	5.897820e+000	-1.959032e-004
4.350544370048481e-002	5.000000e+000	5.917932e+000	-2.305087e-005
4.352978164511178e-002	5.000000e+000	5.893884e+000	1.950016e-004
4.355424683571735e-002	5.000000e+000	5.815912e+000	3.927690e-004
4.359193165336823e-002	5.000000e+000	5.612103e+000	6.348570e-004
4.363144170991404e-002	5.000000e+000	5.328879e+000	7.803388e-004
4.368489464169342e-002	5.000000e+000	4.912006e+000	7.771121e-004
4.374921946253367e-002	5.000000e+000	4.462183e+000	5.509369e-004
4.378064455326929e-002	5.000000e+000	4.301548e+000	3.595335e-004
4.380371897457312e-002	5.000000e+000	4.233438e+000	1.860123e-004
4.382303983008648e-002	5.000000e+000	4.212372e+000	3.409274e-005
4.384659797036571e-002	5.000000e+000	4.227753e+000	-1.481564e-004
4.387009753235959e-002	5.000000e+000	4.287113e+000	-3.139420e-004
4.390685817121467e-002	5.000000e+000	4.450062e+000	-5.244507e-004
4.394557876564273e-002	5.000000e+000	4.682836e+000	-6.592068e-004
4.399786077787447e-002	5.000000e+000	5.034581e+000	-6.782676e-004
4.405890755168486e-002	5.000000e+000	5.416732e+000	-5.203839e-004
4.408933012663330e-002	5.000000e+000	5.563228e+000	-3.713685e-004
4.411563328641477e-002	5.000000e+000	5.642723e+000	-2.064885e-004
4.413758463911183e-002	5.000000e+000	5.673532e+000	-5.947087e-005
4.415942366402995e-002	5.000000e+000	5.671038e+000	8.715737e-005
4.417991517440604e-002	5.000000e+000	5.636230e+000	2.158427e-004
4.421430842457731e-002	5.000000e+000	5.522426e+000	3.999393e-004
4.425071362203603e-002	5.000000e+000	5.348499e+000	5.336584e-004
4.430044078388636e-002	5.000000e+000	5.063701e+000	5.949336e-004
4.435505222760614e-002	5.000000e+000	4.750927e+000	5.248834e-004
4.438863824434908e-002	5.000000e+000	4.588592e+000	4.086024e-004
4.441894823646467e-002	5.000000e+000	4.484220e+000	2.596914e-004
4.444437605242516e-002	5.000000e+000	4.432157e+000	1.181207e-004
4.446335981480398e-002	5.000000e+000	4.419960e+000	8.385695e-006
4.448807891149242e-002	5.000000e+000	4.437236e+000	-1.310891e-004
4.451297006973871e-002	5.000000e+000	4.489422e+000	-2.570652e-004
4.455112413158829e-002	5.000000e+000	4.622850e+000	-4.087433e-004
4.459103804676490e-002	5.000000e+000	4.805654e+000	-4.966475e-004
4.464515138116847e-002	5.000000e+000	5.071116e+000	-4.858639e-004
4.471149832249254e-002	5.000000e+000	5.356387e+000	-3.273353e-004
4.474402541275761e-002	5.000000e+000	5.454823e+000	-1.979715e-004
4.476617263948548e-002	5.000000e+000	5.490602e+000	-9.119659e-005
4.478439936605110e-002	5.000000e+000	5.497973e+000	-6.239731e-007
4.481099332171966e-002	5.000000e+000	5.478705e+000	1.272942e-004
4.483652638416304e-002	5.000000e+000	5.429161e+000	2.359367e-004
4.487628536728794e-002	5.000000e+000	5.304071e+000	3.652735e-004
4.491657845481233e-002	5.000000e+000	5.142315e+000	4.318290e-004
4.497278377083931e-002	5.000000e+000	4.905311e+000	4.093955e-004
4.503310100704139e-002	5.000000e+000	4.686569e+000	2.757609e-004
4.506462760683592e-002	5.000000e+000	4.607309e+000	1.651192e-004
4.508679475356377e-002	5.000000e+000	4.577983e+000	7.300112e-005
4.510540200704419e-002	5.000000e+000	4.572423e+000	-6.398389e-006
4.513081914981051e-002	5.000000e+000	4.589460e+000	-1.110391e-004
4.515732094354162e-002	5.000000e+000	4.634664e+000	-2.073546e-004
4.519636031706643e-002	5.000000e+000	4.741148e+000	-3.150509e-004
4.523767588552802e-002	5.000000e+000	4.884325e+000	-3.718340e-004
4.529322774852299e-002	5.000000e+000	5.086130e+000	-3.518260e-004
4.535003032817280e-002	5.000000e+000	5.264625e+000	-2.440094e-004
4.538075046197304e-002	5.000000e+000	5.332695e+000	-1.520299e-004
4.540346358731440e-002	5.000000e+000	5.360590e+000	-7.146868e-005
